familyID	type	detail	mean_abundance	mean_prevalent_abundance	prevalence	total_abundance	total_samples
Cluster_100	DNA-within-phenotype_prevalence	0.9705882352941176	1946.7103235294117	2005.7015454545453	0.9705882352941176	66188.151	34
Cluster_1000	DNA-CD_abundance	745.483287470588	745.483287470588	1152.1105351818178	0.6470588235294118	50692.86354799999	68
Cluster_1000	DNA-CD_prevalence	0.6470588235294118	745.483287470588	1152.1105351818178	0.6470588235294118	50692.86354799999	68
Cluster_1000	DNA_abundance	1106.3040151764703	1106.3040151764703	1465.493630493506	0.7549019607843137	112843.00954799997	102
Cluster_1000	DNA_prevalence	0.7549019607843137	1106.3040151764703	1465.493630493506	0.7549019607843137	112843.00954799997	102
Cluster_1000	DNA-nonIBD_abundance	1827.9454705882354	1827.9454705882354	1883.3377575757577	0.9705882352941176	62150.146	34
Cluster_1000	DNA-nonIBD_prevalence	0.9705882352941176	1827.9454705882354	1883.3377575757577	0.9705882352941176	62150.146	34
Cluster_1000	DNA-within-phenotype_abundance	1827.9454705882354	1827.9454705882354	1883.3377575757577	0.9705882352941176	62150.146	34
Cluster_1000	DNA-within-phenotype_prevalence	0.9705882352941176	1827.9454705882354	1883.3377575757577	0.9705882352941176	62150.146	34
Cluster_1001	DNA-CD_abundance	501.49588513235284	501.49588513235284	874.4030817692305	0.5735294117647058	34101.72018899999	68
Cluster_1001	DNA-CD_prevalence	0.5735294117647058	501.49588513235284	874.4030817692305	0.5735294117647058	34101.72018899999	68
Cluster_1001	DNA_abundance	675.4627057745097	675.4627057745097	1013.1940586617645	0.6666666666666666	68897.19598899999	102
Cluster_1001	DNA_prevalence	0.6666666666666666	675.4627057745097	1013.1940586617645	0.6666666666666666	68897.19598899999	102
Cluster_1001	DNA-nonIBD_abundance	1023.3963470588235	1023.3963470588235	1199.8439931034484	0.8529411764705882	34795.4758	34
Cluster_1001	DNA-nonIBD_prevalence	0.8529411764705882	1023.3963470588235	1199.8439931034484	0.8529411764705882	34795.4758	34
Cluster_1001	DNA-within-phenotype_abundance	1023.3963470588235	1023.3963470588235	1199.8439931034484	0.8529411764705882	34795.4758	34
Cluster_1001	DNA-within-phenotype_prevalence	0.8529411764705882	1023.3963470588235	1199.8439931034484	0.8529411764705882	34795.4758	34
Cluster_1002	DNA-CD_abundance	28.288152352941175	28.288152352941175	480.89858999999996	0.058823529411764705	1923.5943599999998	68
Cluster_1002	DNA-CD_prevalence	0.058823529411764705	28.288152352941175	480.89858999999996	0.058823529411764705	1923.5943599999998	68
Cluster_1002	DNA_abundance	20.002558039215682	20.002558039215682	340.04348666666664	0.058823529411764705	2040.2609199999997	102
Cluster_1002	DNA_prevalence	0.058823529411764705	20.002558039215682	340.04348666666664	0.058823529411764705	2040.2609199999997	102
Cluster_1002	DNA-nonIBD_abundance	3.431369411764706	3.431369411764706	58.33328	0.058823529411764705	116.66656	34
Cluster_1002	DNA-nonIBD_prevalence	0.058823529411764705	3.431369411764706	58.33328	0.058823529411764705	116.66656	34
Cluster_1002	DNA-within-phenotype_abundance	28.288152352941175	28.288152352941175	480.89858999999996	0.058823529411764705	1923.5943599999998	68
Cluster_1002	DNA-within-phenotype_prevalence	0.058823529411764705	28.288152352941175	480.89858999999996	0.058823529411764705	1923.5943599999998	68
Cluster_1003	DNA-CD_abundance	783.743723088235	783.743723088235	934.9925117543856	0.8382352941176471	53294.57316999998	68
Cluster_1003	DNA-CD_prevalence	0.8382352941176471	783.743723088235	934.9925117543856	0.8382352941176471	53294.57316999998	68
Cluster_1003	DNA_abundance	562.7074822549018	562.7074822549018	726.5337112658227	0.7745098039215687	57396.16318999999	102
Cluster_1003	DNA_prevalence	0.7745098039215687	562.7074822549018	726.5337112658227	0.7745098039215687	57396.16318999999	102
Cluster_1003	DNA-nonIBD_abundance	120.63500058823531	120.63500058823531	186.43591000000004	0.6470588235294118	4101.590020000001	34
Cluster_1003	DNA-nonIBD_prevalence	0.6470588235294118	120.63500058823531	186.43591000000004	0.6470588235294118	4101.590020000001	34
Cluster_1003	DNA-within-phenotype_abundance	783.743723088235	783.743723088235	934.9925117543856	0.8382352941176471	53294.57316999998	68
Cluster_1003	DNA-within-phenotype_prevalence	0.8382352941176471	783.743723088235	934.9925117543856	0.8382352941176471	53294.57316999998	68
Cluster_1004	DNA-CD_abundance	958.5504363235295	958.5504363235295	1104.76999440678	0.8676470588235294	65181.42967000001	68
Cluster_1004	DNA-CD_prevalence	0.8676470588235294	958.5504363235295	1104.76999440678	0.8676470588235294	65181.42967000001	68
Cluster_1004	DNA_abundance	681.8261001960786	681.8261001960786	880.3324331645572	0.7745098039215687	69546.26222000002	102
Cluster_1004	DNA_prevalence	0.7745098039215687	681.8261001960786	880.3324331645572	0.7745098039215687	69546.26222000002	102
Cluster_1004	DNA-nonIBD_abundance	128.3774279411765	128.3774279411765	218.24162750000005	0.5882352941176471	4364.832550000001	34
Cluster_1004	DNA-nonIBD_prevalence	0.5882352941176471	128.3774279411765	218.24162750000005	0.5882352941176471	4364.832550000001	34
Cluster_1004	DNA-within-phenotype_abundance	958.5504363235295	958.5504363235295	1104.76999440678	0.8676470588235294	65181.42967000001	68
Cluster_1004	DNA-within-phenotype_prevalence	0.8676470588235294	958.5504363235295	1104.76999440678	0.8676470588235294	65181.42967000001	68
Cluster_1005	DNA-CD_abundance	528.9490920588237	528.9490920588237	678.651665283019	0.7794117647058824	35968.53826000001	68
Cluster_1005	DNA-CD_prevalence	0.7794117647058824	528.9490920588237	678.651665283019	0.7794117647058824	35968.53826000001	68
Cluster_1005	DNA_abundance	385.01631823529414	385.01631823529414	553.1220346478873	0.696078431372549	39271.66446	102
Cluster_1005	DNA_prevalence	0.696078431372549	385.01631823529414	553.1220346478873	0.696078431372549	39271.66446	102
Cluster_1005	DNA-nonIBD_abundance	97.15077058823529	97.15077058823529	183.5070111111111	0.5294117647058824	3303.1261999999997	34
Cluster_1005	DNA-nonIBD_prevalence	0.5294117647058824	97.15077058823529	183.5070111111111	0.5294117647058824	3303.1261999999997	34
Cluster_1005	DNA-within-phenotype_abundance	528.9490920588237	528.9490920588237	678.651665283019	0.7794117647058824	35968.53826000001	68
Cluster_1005	DNA-within-phenotype_prevalence	0.7794117647058824	528.9490920588237	678.651665283019	0.7794117647058824	35968.53826000001	68
Cluster_1006	DNA-CD_abundance	943.5999667647061	943.5999667647061	1087.538944745763	0.8676470588235294	64164.797740000016	68
Cluster_1006	DNA-CD_prevalence	0.8676470588235294	943.5999667647061	1087.538944745763	0.8676470588235294	64164.797740000016	68
Cluster_1006	DNA_abundance	673.3180845098041	673.3180845098041	880.4928797435898	0.7647058823529411	68678.44462000001	102
Cluster_1006	DNA_prevalence	0.7647058823529411	673.3180845098041	880.4928797435898	0.7647058823529411	68678.44462000001	102
Cluster_1006	DNA-nonIBD_abundance	132.75431999999998	132.75431999999998	237.56036210526312	0.5588235294117647	4513.646879999999	34
Cluster_1006	DNA-nonIBD_prevalence	0.5588235294117647	132.75431999999998	237.56036210526312	0.5588235294117647	4513.646879999999	34
Cluster_1006	DNA-within-phenotype_abundance	943.5999667647061	943.5999667647061	1087.538944745763	0.8676470588235294	64164.797740000016	68
Cluster_1006	DNA-within-phenotype_prevalence	0.8676470588235294	943.5999667647061	1087.538944745763	0.8676470588235294	64164.797740000016	68
Cluster_1007	DNA-CD_abundance	326.1280523529411	326.1280523529411	554.4176889999999	0.5882352941176471	22176.707559999995	68
Cluster_1007	DNA-CD_prevalence	0.5882352941176471	326.1280523529411	554.4176889999999	0.5882352941176471	22176.707559999995	68
Cluster_1007	DNA_abundance	253.91161666666667	253.91161666666667	470.89063454545453	0.5392156862745098	25898.9849	102
Cluster_1007	DNA_prevalence	0.5392156862745098	253.91161666666667	470.89063454545453	0.5392156862745098	25898.9849	102
Cluster_1007	DNA-nonIBD_abundance	109.47874529411763	109.47874529411763	248.15182266666665	0.4411764705882353	3722.2773399999996	34
Cluster_1007	DNA-nonIBD_prevalence	0.4411764705882353	109.47874529411763	248.15182266666665	0.4411764705882353	3722.2773399999996	34
Cluster_1007	DNA-within-phenotype_abundance	326.1280523529411	326.1280523529411	554.4176889999999	0.5882352941176471	22176.707559999995	68
Cluster_1007	DNA-within-phenotype_prevalence	0.5882352941176471	326.1280523529411	554.4176889999999	0.5882352941176471	22176.707559999995	68
Cluster_1008	DNA-CD_abundance	373.2144357352941	373.2144357352941	507.5716326	0.7352941176470589	25378.58163	68
Cluster_1008	DNA-CD_prevalence	0.7352941176470589	373.2144357352941	507.5716326	0.7352941176470589	25378.58163	68
Cluster_1008	DNA_abundance	269.28566215686266	269.28566215686266	422.5713467692306	0.6372549019607843	27467.13753999999	102
Cluster_1008	DNA_prevalence	0.6372549019607843	269.28566215686266	422.5713467692306	0.6372549019607843	27467.13753999999	102
Cluster_1008	DNA-nonIBD_abundance	61.42811500000001	61.42811500000001	139.2370606666667	0.4411764705882353	2088.5559100000005	34
Cluster_1008	DNA-nonIBD_prevalence	0.4411764705882353	61.42811500000001	139.2370606666667	0.4411764705882353	2088.5559100000005	34
Cluster_1008	DNA-within-phenotype_abundance	373.2144357352941	373.2144357352941	507.5716326	0.7352941176470589	25378.58163	68
Cluster_1008	DNA-within-phenotype_prevalence	0.7352941176470589	373.2144357352941	507.5716326	0.7352941176470589	25378.58163	68
Cluster_1009	DNA-CD_abundance	831.7403497058822	831.7403497058822	1108.9871329411762	0.75	56558.34377999999	68
Cluster_1009	DNA-CD_prevalence	0.75	831.7403497058822	1108.9871329411762	0.75	56558.34377999999	68
Cluster_1009	DNA_abundance	1174.2292429411764	1174.2292429411764	1425.849795	0.8235294117647058	119771.38278	102
Cluster_1009	DNA_prevalence	0.8235294117647058	1174.2292429411764	1425.849795	0.8235294117647058	119771.38278	102
Cluster_1009	DNA-nonIBD_abundance	1859.2070294117646	1859.2070294117646	1915.5466363636363	0.9705882352941176	63213.039	34
Cluster_1009	DNA-nonIBD_prevalence	0.9705882352941176	1859.2070294117646	1915.5466363636363	0.9705882352941176	63213.039	34
Cluster_1009	DNA-within-phenotype_abundance	1859.2070294117646	1859.2070294117646	1915.5466363636363	0.9705882352941176	63213.039	34
Cluster_1009	DNA-within-phenotype_prevalence	0.9705882352941176	1859.2070294117646	1915.5466363636363	0.9705882352941176	63213.039	34
Cluster_101	DNA-CD_abundance	773.8030044117645	773.8030044117645	974.4185981481479	0.7941176470588235	52618.604299999985	68
Cluster_101	DNA-CD_prevalence	0.7941176470588235	773.8030044117645	974.4185981481479	0.7941176470588235	52618.604299999985	68
Cluster_101	DNA_abundance	1196.1352578431367	1196.1352578431367	1402.3654747126432	0.8529411764705882	122005.79629999996	102
Cluster_101	DNA_prevalence	0.8529411764705882	1196.1352578431367	1402.3654747126432	0.8529411764705882	122005.79629999996	102
Cluster_101	DNA-nonIBD_abundance	2040.799764705882	2040.799764705882	2102.642181818181	0.9705882352941176	69387.19199999998	34
Cluster_101	DNA-nonIBD_prevalence	0.9705882352941176	2040.799764705882	2102.642181818181	0.9705882352941176	69387.19199999998	34
Cluster_101	DNA-within-phenotype_abundance	2040.799764705882	2040.799764705882	2102.642181818181	0.9705882352941176	69387.19199999998	34
Cluster_101	DNA-within-phenotype_prevalence	0.9705882352941176	2040.799764705882	2102.642181818181	0.9705882352941176	69387.19199999998	34
Cluster_1010	DNA-CD_abundance	309.82094338235294	309.82094338235294	915.9923543478261	0.3382352941176471	21067.82415	68
Cluster_1010	DNA-CD_prevalence	0.3382352941176471	309.82094338235294	915.9923543478261	0.3382352941176471	21067.82415	68
Cluster_1010	DNA_abundance	430.0312394117648	430.0312394117648	1044.3615814285715	0.4117647058823529	43863.186420000005	102
Cluster_1010	DNA_prevalence	0.4117647058823529	430.0312394117648	1044.3615814285715	0.4117647058823529	43863.186420000005	102
Cluster_1010	DNA-nonIBD_abundance	670.4518314705883	670.4518314705883	1199.7559089473687	0.5588235294117647	22795.362270000005	34
Cluster_1010	DNA-nonIBD_prevalence	0.5588235294117647	670.4518314705883	1199.7559089473687	0.5588235294117647	22795.362270000005	34
Cluster_1010	DNA-within-phenotype_abundance	670.4518314705883	670.4518314705883	1199.7559089473687	0.5588235294117647	22795.362270000005	34
Cluster_1010	DNA-within-phenotype_prevalence	0.5588235294117647	670.4518314705883	1199.7559089473687	0.5588235294117647	22795.362270000005	34
Cluster_1011	DNA-CD_abundance	554.1659988235293	554.1659988235293	837.4063982222222	0.6617647058823529	37683.287919999995	68
Cluster_1011	DNA-CD_prevalence	0.6617647058823529	554.1659988235293	837.4063982222222	0.6617647058823529	37683.287919999995	68
Cluster_1011	DNA_abundance	372.85819696078426	372.85819696078426	745.7163939215685	0.5	38031.536089999994	102
Cluster_1011	DNA_prevalence	0.5	372.85819696078426	745.7163939215685	0.5	38031.536089999994	102
Cluster_1011	DNA-nonIBD_abundance	10.242593235294118	10.242593235294118	58.04136166666667	0.17647058823529413	348.24817	34
Cluster_1011	DNA-nonIBD_prevalence	0.17647058823529413	10.242593235294118	58.04136166666667	0.17647058823529413	348.24817	34
Cluster_1011	DNA-within-phenotype_abundance	554.1659988235293	554.1659988235293	837.4063982222222	0.6617647058823529	37683.287919999995	68
Cluster_1011	DNA-within-phenotype_prevalence	0.6617647058823529	554.1659988235293	837.4063982222222	0.6617647058823529	37683.287919999995	68
Cluster_1012	DNA-CD_abundance	1153.726197058824	1153.726197058824	1286.1210065573775	0.8970588235294118	78453.38140000003	68
Cluster_1012	DNA-CD_prevalence	0.8970588235294118	1153.726197058824	1286.1210065573775	0.8970588235294118	78453.38140000003	68
Cluster_1012	DNA_abundance	819.3967252941179	819.3967252941179	1019.2495851219514	0.803921568627451	83578.46598000002	102
Cluster_1012	DNA_prevalence	0.803921568627451	819.3967252941179	1019.2495851219514	0.803921568627451	83578.46598000002	102
Cluster_1012	DNA-nonIBD_abundance	150.73778176470591	150.73778176470591	244.0516466666667	0.6176470588235294	5125.084580000001	34
Cluster_1012	DNA-nonIBD_prevalence	0.6176470588235294	150.73778176470591	244.0516466666667	0.6176470588235294	5125.084580000001	34
Cluster_1012	DNA-within-phenotype_abundance	1153.726197058824	1153.726197058824	1286.1210065573775	0.8970588235294118	78453.38140000003	68
Cluster_1012	DNA-within-phenotype_prevalence	0.8970588235294118	1153.726197058824	1286.1210065573775	0.8970588235294118	78453.38140000003	68
Cluster_1013	DNA_abundance	15.22809950980392	15.22809950980392	388.3165375	0.0392156862745098	1553.26615	102
Cluster_1013	DNA_prevalence	0.0392156862745098	15.22809950980392	388.3165375	0.0392156862745098	1553.26615	102
Cluster_1013	DNA-nonIBD_abundance	45.68429852941176	45.68429852941176	388.3165375	0.11764705882352941	1553.26615	34
Cluster_1013	DNA-nonIBD_prevalence	0.11764705882352941	45.68429852941176	388.3165375	0.11764705882352941	1553.26615	34
Cluster_1013	DNA-within-phenotype_abundance	45.68429852941176	45.68429852941176	388.3165375	0.11764705882352941	1553.26615	34
Cluster_1013	DNA-within-phenotype_prevalence	0.11764705882352941	45.68429852941176	388.3165375	0.11764705882352941	1553.26615	34
Cluster_1013	DNA-CD_abundance	0	0	0	0	0	68
Cluster_1013	DNA-CD_prevalence	0	0	0	0	0	68
Cluster_1014	DNA-CD_abundance	185.59118120588235	185.59118120588235	371.1823624117647	0.5	12620.200322	68
Cluster_1014	DNA-CD_prevalence	0.5	185.59118120588235	371.1823624117647	0.5	12620.200322	68
Cluster_1014	DNA_abundance	133.95079796078429	133.95079796078429	341.5745347999999	0.39215686274509803	13662.981391999998	102
Cluster_1014	DNA_prevalence	0.39215686274509803	133.95079796078429	341.5745347999999	0.39215686274509803	13662.981391999998	102
Cluster_1014	DNA-nonIBD_abundance	30.670031470588235	30.670031470588235	173.796845	0.17647058823529413	1042.78107	34
Cluster_1014	DNA-nonIBD_prevalence	0.17647058823529413	30.670031470588235	173.796845	0.17647058823529413	1042.78107	34
Cluster_1014	DNA-within-phenotype_abundance	185.59118120588235	185.59118120588235	371.1823624117647	0.5	12620.200322	68
Cluster_1014	DNA-within-phenotype_prevalence	0.5	185.59118120588235	371.1823624117647	0.5	12620.200322	68
Cluster_1015	DNA-CD_abundance	1170.4866617647058	1170.4866617647058	1326.55155	0.8823529411764706	79593.093	68
Cluster_1015	DNA-CD_prevalence	0.8823529411764706	1170.4866617647058	1326.55155	0.8823529411764706	79593.093	68
Cluster_1015	DNA_abundance	827.1272244117649	827.1272244117649	1054.5872111250003	0.7843137254901961	84366.97689000002	102
Cluster_1015	DNA_prevalence	0.7843137254901961	827.1272244117649	1054.5872111250003	0.7843137254901961	84366.97689000002	102
Cluster_1015	DNA-nonIBD_abundance	140.4083497058824	140.4083497058824	238.69419450000004	0.5882352941176471	4773.883890000001	34
Cluster_1015	DNA-nonIBD_prevalence	0.5882352941176471	140.4083497058824	238.69419450000004	0.5882352941176471	4773.883890000001	34
Cluster_1015	DNA-within-phenotype_abundance	1170.4866617647058	1170.4866617647058	1326.55155	0.8823529411764706	79593.093	68
Cluster_1015	DNA-within-phenotype_prevalence	0.8823529411764706	1170.4866617647058	1326.55155	0.8823529411764706	79593.093	68
Cluster_1016	DNA-CD_abundance	748.259584411765	748.259584411765	942.2528100000003	0.7941176470588235	50881.651740000016	68
Cluster_1016	DNA-CD_prevalence	0.7941176470588235	748.259584411765	942.2528100000003	0.7941176470588235	50881.651740000016	68
Cluster_1016	DNA_abundance	537.5394829411766	537.5394829411766	761.5142675000002	0.7058823529411765	54829.02726000002	102
Cluster_1016	DNA_prevalence	0.7058823529411765	537.5394829411766	761.5142675000002	0.7058823529411765	54829.02726000002	102
Cluster_1016	DNA-nonIBD_abundance	116.09928	116.09928	219.29863999999998	0.5294117647058824	3947.3755199999996	34
Cluster_1016	DNA-nonIBD_prevalence	0.5294117647058824	116.09928	219.29863999999998	0.5294117647058824	3947.3755199999996	34
Cluster_1016	DNA-within-phenotype_abundance	748.259584411765	748.259584411765	942.2528100000003	0.7941176470588235	50881.651740000016	68
Cluster_1016	DNA-within-phenotype_prevalence	0.7941176470588235	748.259584411765	942.2528100000003	0.7941176470588235	50881.651740000016	68
Cluster_1017	DNA-CD_abundance	797.4172629411765	797.4172629411765	1322.545704390244	0.6029411764705882	54224.37388000001	68
Cluster_1017	DNA-CD_prevalence	0.6029411764705882	797.4172629411765	1322.545704390244	0.6029411764705882	54224.37388000001	68
Cluster_1017	DNA_abundance	1280.6926419607844	1280.6926419607844	1741.7419930666667	0.7352941176470589	130630.64948000001	102
Cluster_1017	DNA_prevalence	0.7352941176470589	1280.6926419607844	1741.7419930666667	0.7352941176470589	130630.64948000001	102
Cluster_1017	DNA-nonIBD_abundance	2247.2434	2247.2434	2247.2434	1.0	76406.2756	34
Cluster_1017	DNA-nonIBD_prevalence	1.0	2247.2434	2247.2434	1.0	76406.2756	34
Cluster_1017	DNA-within-phenotype_abundance	2247.2434	2247.2434	2247.2434	1.0	76406.2756	34
Cluster_1017	DNA-within-phenotype_prevalence	1.0	2247.2434	2247.2434	1.0	76406.2756	34
Cluster_1018	DNA-CD_abundance	617.9681639705882	617.9681639705882	778.1821324074074	0.7941176470588235	42021.83515	68
Cluster_1018	DNA-CD_prevalence	0.7941176470588235	617.9681639705882	778.1821324074074	0.7941176470588235	42021.83515	68
Cluster_1018	DNA_abundance	443.345748627451	443.345748627451	655.380671884058	0.6764705882352942	45221.26636	102
Cluster_1018	DNA_prevalence	0.6764705882352942	443.345748627451	655.380671884058	0.6764705882352942	45221.26636	102
Cluster_1018	DNA-nonIBD_abundance	94.10091794117646	94.10091794117646	213.295414	0.4411764705882353	3199.4312099999997	34
Cluster_1018	DNA-nonIBD_prevalence	0.4411764705882353	94.10091794117646	213.295414	0.4411764705882353	3199.4312099999997	34
Cluster_1018	DNA-within-phenotype_abundance	617.9681639705882	617.9681639705882	778.1821324074074	0.7941176470588235	42021.83515	68
Cluster_1018	DNA-within-phenotype_prevalence	0.7941176470588235	617.9681639705882	778.1821324074074	0.7941176470588235	42021.83515	68
Cluster_1019	DNA-CD_abundance	617.5890994117646	617.5890994117646	954.4558809090908	0.6470588235294118	41996.05875999999	68
Cluster_1019	DNA-CD_prevalence	0.6470588235294118	617.5890994117646	954.4558809090908	0.6470588235294118	41996.05875999999	68
Cluster_1019	DNA_abundance	767.1532603921567	767.1532603921567	1117.8518937142856	0.6862745098039216	78249.63255999998	102
Cluster_1019	DNA_prevalence	0.6862745098039216	767.1532603921567	1117.8518937142856	0.6862745098039216	78249.63255999998	102
Cluster_1019	DNA-nonIBD_abundance	1066.2815823529409	1066.2815823529409	1394.3682230769227	0.7647058823529411	36253.57379999999	34
Cluster_1019	DNA-nonIBD_prevalence	0.7647058823529411	1066.2815823529409	1394.3682230769227	0.7647058823529411	36253.57379999999	34
Cluster_1019	DNA-within-phenotype_abundance	1066.2815823529409	1066.2815823529409	1394.3682230769227	0.7647058823529411	36253.57379999999	34
Cluster_1019	DNA-within-phenotype_prevalence	0.7647058823529411	1066.2815823529409	1394.3682230769227	0.7647058823529411	36253.57379999999	34
Cluster_102	DNA-CD_abundance	657.9295066176471	657.9295066176471	758.2916347457628	0.8676470588235294	44739.206450000005	68
Cluster_102	DNA-CD_prevalence	0.8676470588235294	657.9295066176471	758.2916347457628	0.8676470588235294	44739.206450000005	68
Cluster_102	DNA_abundance	523.0259455882355	523.0259455882355	573.6413596774195	0.9117647058823529	53348.646450000015	102
Cluster_102	DNA_prevalence	0.9117647058823529	523.0259455882355	573.6413596774195	0.9117647058823529	53348.646450000015	102
Cluster_102	DNA-nonIBD_abundance	253.2188235294118	253.2188235294118	253.2188235294118	1.0	8609.44	34
Cluster_102	DNA-nonIBD_prevalence	1.0	253.2188235294118	253.2188235294118	1.0	8609.44	34
Cluster_102	DNA-within-phenotype_abundance	657.9295066176471	657.9295066176471	758.2916347457628	0.8676470588235294	44739.206450000005	68
Cluster_102	DNA-within-phenotype_prevalence	1.0	253.2188235294118	253.2188235294118	1.0	8609.44	34
Cluster_1020	DNA-CD_abundance	404.4876436764704	404.4876436764704	687.6289942499997	0.5882352941176471	27505.159769999987	68
Cluster_1020	DNA-CD_prevalence	0.5882352941176471	404.4876436764704	687.6289942499997	0.5882352941176471	27505.159769999987	68
Cluster_1020	DNA_abundance	280.9314152941175	280.9314152941175	477.5834059999998	0.5882352941176471	28655.004359999988	102
Cluster_1020	DNA_prevalence	0.5882352941176471	280.9314152941175	477.5834059999998	0.5882352941176471	28655.004359999988	102
Cluster_1020	DNA-nonIBD_abundance	33.818958529411766	33.818958529411766	57.49222950000001	0.5882352941176471	1149.8445900000002	34
Cluster_1020	DNA-nonIBD_prevalence	0.5882352941176471	33.818958529411766	57.49222950000001	0.5882352941176471	1149.8445900000002	34
Cluster_1020	DNA-within-phenotype_abundance	404.4876436764704	404.4876436764704	687.6289942499997	0.5882352941176471	27505.159769999987	68
Cluster_1020	DNA-within-phenotype_prevalence	0.5882352941176471	404.4876436764704	687.6289942499997	0.5882352941176471	27505.159769999987	68
Cluster_1021	DNA-CD_abundance	2.545816176470588	2.545816176470588	10.81971875	0.23529411764705882	173.1155	68
Cluster_1021	DNA-CD_prevalence	0.23529411764705882	2.545816176470588	10.81971875	0.23529411764705882	173.1155	68
Cluster_1021	DNA_abundance	20.3241855882353	20.3241855882353	56.02883594594596	0.3627450980392157	2073.0669300000004	102
Cluster_1021	DNA_prevalence	0.3627450980392157	20.3241855882353	56.02883594594596	0.3627450980392157	2073.0669300000004	102
Cluster_1021	DNA-nonIBD_abundance	55.88092441176472	55.88092441176472	90.47387761904763	0.6176470588235294	1899.9514300000003	34
Cluster_1021	DNA-nonIBD_prevalence	0.6176470588235294	55.88092441176472	90.47387761904763	0.6176470588235294	1899.9514300000003	34
Cluster_1021	DNA-within-phenotype_abundance	55.88092441176472	55.88092441176472	90.47387761904763	0.6176470588235294	1899.9514300000003	34
Cluster_1021	DNA-within-phenotype_prevalence	0.6176470588235294	55.88092441176472	90.47387761904763	0.6176470588235294	1899.9514300000003	34
Cluster_1022	DNA-CD_abundance	896.4435544117646	896.4435544117646	1069.4414333333332	0.8382352941176471	60958.16169999999	68
Cluster_1022	DNA-CD_prevalence	0.8382352941176471	896.4435544117646	1069.4414333333332	0.8382352941176471	60958.16169999999	68
Cluster_1022	DNA_abundance	646.3222524509803	646.3222524509803	878.998263333333	0.7352941176470589	65924.86974999998	102
Cluster_1022	DNA_prevalence	0.7352941176470589	646.3222524509803	878.998263333333	0.7352941176470589	65924.86974999998	102
Cluster_1022	DNA-nonIBD_abundance	146.07964852941177	146.07964852941177	275.928225	0.5294117647058824	4966.70805	34
Cluster_1022	DNA-nonIBD_prevalence	0.5294117647058824	146.07964852941177	275.928225	0.5294117647058824	4966.70805	34
Cluster_1022	DNA-within-phenotype_abundance	896.4435544117646	896.4435544117646	1069.4414333333332	0.8382352941176471	60958.16169999999	68
